City|State short|State full|County|City alias|Latitude|Longitude
Nelson|GA|Georgia|CHEROKEE|Nelson|34.3820371|-84.37103479999999
Riceboro|GA|Georgia|LIBERTY|Jones|31.6990764|-81.4921253
Stone Mountain|GA|Georgia|DEKALB|Memorial Square|33.808299|-84.18429970000001
Louisville|GA|Georgia|JEFFERSON|Vidette|33.0376503|-82.2473452
Barney|GA|Georgia|BROOKS|Barney|31.008246|-83.5129405
Moody AFB|GA|Georgia|LOWNDES|Moody AFB|30.968611|-83.19305399999999
Toccoa|GA|Georgia|STEPHENS|Avalon|34.5020454|-83.1951567
Midville|GA|Georgia|BURKE|Green Way|33.9707586|-83.3786051
Canon|GA|Georgia|FRANKLIN|Canon|34.3462158|-83.1098717
Andersonville|GA|Georgia|SUMTER|Andersonville|32.1959947|-84.13990849999999
Roopville|GA|Georgia|CARROLL|Roopville|33.4565021|-85.1307779
Saint Simons Island|GA|Georgia|GLYNN|Saint Simons Island|31.1595905|-81.3885517
Watkinsville|GA|Georgia|OCONEE|Watkinsville|33.8628959|-83.4087708
Atlanta|GA|Georgia|DEKALB|Dunwoody|33.9462125|-84.3346473
Atlanta|GA|Georgia|DEKALB|Atl|33.6407282|-84.4277001
Hamilton|GA|Georgia|HARRIS|Hamilton|32.7579106|-84.87493110000001
Gray|GA|Georgia|JONES|Gray|33.0095802|-83.5337816
Nunez|GA|Georgia|EMANUEL|Nunez|32.4912785|-82.3470713
Midville|GA|Georgia|BURKE|Herndon|32.73213690000001|-82.1691596
Jesup|GA|Georgia|WAYNE|Gardi|31.5378025|-81.79999579999999
Forest Park|GA|Georgia|CLAYTON|Fort Gillem|33.6202063|-84.3288908
Lilly|GA|Georgia|DOOLY|Lilly|32.1471098|-83.8773999
Bishop|GA|Georgia|OCONEE|N High Shoals|33.8243969|-83.44313220000001
Quitman|GA|Georgia|BROOKS|Quitman|30.7849191|-83.5598811
Chauncey|GA|Georgia|DODGE|Chauncey|32.1046197|-83.0645928
Sharon|GA|Georgia|TALIAFERRO|Sharon|33.5598553|-82.7948629
Richmond Hill|GA|Georgia|BRYAN|Richmond Hill|31.9382652|-81.3034433
Boston|GA|Georgia|THOMAS|Boston|30.7923761|-83.7902058
Glennville|GA|Georgia|TATTNALL|Glennville|31.93659169999999|-81.92845009999999
Plainville|GA|Georgia|GORDON|Plainville|34.4050895|-85.03716829999999
Sparta|GA|Georgia|HANCOCK|Mayfield|33.2757006|-82.97625889999999
Millwood|GA|Georgia|WARE|Fairfax|31.2412087|-82.61714789999999
Hogansville|GA|Georgia|TROUP|Hogansville|33.1731769|-84.914936
Oakwood|GA|Georgia|HALL|Oakwood|34.227602|-83.8843455
Ellabell|GA|Georgia|BRYAN|Ellabell|32.1235367|-81.4856673
Duluth|GA|Georgia|FULTON|Duluth|34.0028786|-84.1446376
Ellenton|GA|Georgia|COLQUITT|Ellenton|31.1760205|-83.587389
Palmetto|GA|Georgia|FULTON|Chatt Hills|33.524412|-84.736085
Sasser|GA|Georgia|TERRELL|Sasser|31.7206503|-84.3463045
Sharpsburg|GA|Georgia|COWETA|Sharpsburg|33.3392842|-84.6485417
Jakin|GA|Georgia|EARLY|Jakin|31.0910162|-84.98214999999999
Waycross|GA|Georgia|WARE|Waycross|31.2135511|-82.3540178
Atlanta|GA|Georgia|FULTON|Georgia State University|33.753068|-84.38528190000001
Menlo|GA|Georgia|CHATTOOGA|Menlo|34.484808|-85.4763492
Lincolnton|GA|Georgia|LINCOLN|Maxim|33.7872928|-82.350343
Epworth|GA|Georgia|FANNIN|Epworth|34.9506365|-84.3849232
Ideal|GA|Georgia|MACON|Ideal|32.3695983|-84.1879675
Bronwood|GA|Georgia|TERRELL|Bronwood|31.8310001|-84.364358
Rentz|GA|Georgia|LAURENS|Rentz|32.383504|-82.99125649999999
Vidalia|GA|Georgia|TOOMBS|Center|32.2176855|-82.4134614
Atlanta|GA|Georgia|DEKALB|Druid Hills|33.7803832|-84.3360359
Hartsfield|GA|Georgia|COLQUITT|Hartville|31.21685069999999|-83.9760101
Newborn|GA|Georgia|NEWTON|Newborn|33.5170648|-83.6960096
Jersey|GA|Georgia|WALTON|Jersey|33.7156693|-83.79879009999999
Cobbtown|GA|Georgia|TATTNALL|Aline|32.2804623|-82.138731
Rome|GA|Georgia|FLOYD|Rome|34.257038|-85.1646726
Bishop|GA|Georgia|OCONEE|North High Shoals|33.8192864|-83.4387722
Parrott|GA|Georgia|TERRELL|Parrott|31.8934963|-84.51325
Ochlocknee|GA|Georgia|THOMAS|Ochlocknee|30.97379969999999|-84.0529518
Swainsboro|GA|Georgia|EMANUEL|Kemp|32.5434152|-82.41931230000002
Sardis|GA|Georgia|BURKE|Sardis|32.975157|-81.75761299999999
Meridian|GA|Georgia|MCINTOSH|Valona|31.45189|-81.3778777
Crescent|GA|Georgia|MCINTOSH|Crescent|31.5097127|-81.36933549999999
Oglethorpe|GA|Georgia|MACON|Oglethorpe|32.293769|-84.0610191
Columbus|GA|Georgia|MUSCOGEE|American Family Life Ins|32.538567|-84.958896
Buena Vista|GA|Georgia|MARION|Tazewell|32.3190398|-84.51714109999999
Townsend|GA|Georgia|MCINTOSH|Eulonia|31.5332762|-81.4270478
Soperton|GA|Georgia|TREUTLEN|Soperton|32.37711820000001|-82.5923554
Flovilla|GA|Georgia|BUTTS|Indian Springs|33.253734|-83.89851709999999
Valdosta|GA|Georgia|LOWNDES|Bemiss|30.9407361|-83.2378875
Millen|GA|Georgia|JENKINS|Millen|32.8040512|-81.9492812
Fairmount|GA|Georgia|GORDON|Fairmount|34.4362013|-84.69993459999999
Fayetteville|GA|Georgia|FAYETTE|Fayetteville|33.4487257|-84.4549262
Gough|GA|Georgia|BURKE|Gough|33.0918155|-82.2265113
Sautee Nacoochee|GA|Georgia|WHITE|Sautee|34.6845396|-83.6807322
Ludowici|GA|Georgia|LONG|Donald|31.707304|-81.74207919999999
Meridian|GA|Georgia|MCINTOSH|Carnigan|31.4343904|-81.3939894
Riceboro|GA|Georgia|LIBERTY|Riceboro|31.7354935|-81.4334408
Twin City|GA|Georgia|EMANUEL|Canoochee|32.5869016|-82.1512813
Mount Vernon|GA|Georgia|MONTGOMERY|Mount Vernon|32.1785145|-82.5945783
Canton|GA|Georgia|CHEROKEE|Holly Springs|34.1739857|-84.5013187
Waleska|GA|Georgia|CHEROKEE|Lake Arrowhead|34.3023355|-84.5968823
Alpharetta|GA|Georgia|FULTON|Johns Creek|34.0753762|-84.2940899
Norwood|GA|Georgia|WARREN|Norwood|33.4626371|-82.7051355
Vidalia|GA|Georgia|TOOMBS|Normantown|32.3062923|-82.3695709
Irwinville|GA|Georgia|IRWIN|Irwinville|31.6481984|-83.3828348
Powder Springs|GA|Georgia|COBB|Powder Spgs|33.8596829|-84.657172
Covington|GA|Georgia|NEWTON|Porterdale|33.5751146|-83.8937954
Waynesboro|GA|Georgia|BURKE|Munnerlyn|33.0908863|-82.0114711
Thomasville|GA|Georgia|THOMAS|Tville|30.8365337|-83.9797943
Sylvester|GA|Georgia|WORTH|Sylvester|31.5307349|-83.8354542
Lyons|GA|Georgia|TOOMBS|Santa Claus|32.1715776|-82.3315138
Cherry Log|GA|Georgia|GILMER|Cherry Log|34.7803619|-84.3907565
Ellenwood|GA|Georgia|DEKALB|Ellenwood|33.609725|-84.2873662
Walthourville|GA|Georgia|LIBERTY|Walthourville|31.7741016|-81.632612
Resaca|GA|Georgia|GORDON|Resaca|34.5803628|-84.9432765
Columbus|GA|Georgia|MUSCOGEE|Cols|32.4609764|-84.9877094
Barnesville|GA|Georgia|LAMAR|Barnesville|33.0545709|-84.15574950000001
Doerun|GA|Georgia|COLQUITT|Doerun|31.3196267|-83.9171221
Guyton|GA|Georgia|EFFINGHAM|Marlow|32.3421597|-81.3921781
Damascus|GA|Georgia|EARLY|Damascus|31.2990682|-84.7188077
Augusta|GA|Georgia|RICHMOND|Railroad Retirement Board|37.7201606|-97.2257017
Louisville|GA|Georgia|JEFFERSON|Rosier|32.9779618|-82.24083259999999
Tennille|GA|Georgia|WASHINGTON|Tennille|32.9359886|-82.8115273
Kathleen|GA|Georgia|HOUSTON|Kathleen|32.4959812|-83.607683
Smarr|GA|Georgia|MONROE|Smarr|32.9854111|-83.8821292
Jesup|GA|Georgia|WAYNE|Jesup|31.6074365|-81.8853924
Fleming|GA|Georgia|LIBERTY|Fleming|31.8807663|-81.42649899999999
Baldwin|GA|Georgia|BANKS|Baldwin|34.4917665|-83.5373946
North Metro|GA|Georgia|GWINNETT|North Metro|33.9809214|-84.1525317
Port Wentworth|GA|Georgia|CHATHAM|Port Wentworth|32.149092|-81.163168
Atlanta|GA|Georgia|FULTON|Georgia Power|33.7770245|-84.4147425
Brunswick|GA|Georgia|GLYNN|Sterling|31.2724496|-81.56149359999999
Warner Robins|GA|Georgia|HOUSTON|Robins Air Force Base|32.6400014|-83.591719
Cassville|GA|Georgia|BARTOW|Cassville|34.2448172|-84.85216199999999
Talking Rock|GA|Georgia|PICKENS|White Stone|34.5092562|-84.5049279
Morven|GA|Georgia|BROOKS|Morven|30.9415814|-83.4993276
Tallapoosa|GA|Georgia|HARALSON|Tallapoosa|33.7445499|-85.2880077
Comer|GA|Georgia|MADISON|Comer|34.0637227|-83.1254261
Lyons|GA|Georgia|TOOMBS|Ohoopee|32.2043546|-82.32179099999999
Lovejoy|GA|Georgia|CLAYTON|Lovejoy|33.4362245|-84.3143675
Atlanta|GA|Georgia|FULTON|Att Bellsouth|33.8256058|-84.364576
Brooklet|GA|Georgia|BULLOCH|Akin|32.37962940000001|-81.6631659
Jacksonville|GA|Georgia|TELFAIR|Jacksonville|31.8126838|-82.97903579999999
Homerville|GA|Georgia|CLINCH|Homerville|31.0365983|-82.74708489999999
Conley|GA|Georgia|CLAYTON|Conley|33.6418635|-84.3357992
Atlanta|GA|Georgia|FULTON|Ft Mcpherson|33.7077085|-84.4356468
Mineral Bluff|GA|Georgia|FANNIN|Mineral Bluff|34.9145561|-84.2768849
Marietta|GA|Georgia|COBB|Dobbins AFB|33.9188582|-84.50464509999999
Pine Mountain|GA|Georgia|HARRIS|Pine Mountain|32.8648522|-84.8540982
Atlanta|GA|Georgia|FULTON|Lenox Square Finance|33.8475478|-84.36433360000001
Atlanta|GA|Georgia|COBB|Sandy Spgs|33.9304352|-84.3733147
Bonaire|GA|Georgia|HOUSTON|Bonaire|32.5437575|-83.5960161
Luthersville|GA|Georgia|MERIWETHER|Luthersville|33.2101205|-84.7443765
Nicholls|GA|Georgia|COFFEE|Beach|31.5174219|-82.63486019999999
Williamson|GA|Georgia|PIKE|Williamson|33.1823419|-84.3615902
Moody AFB|GA|Georgia|LOWNDES|Moody Air Force Base|30.968611|-83.19305399999999
Nahunta|GA|Georgia|BRANTLEY|Raybon|31.2719274|-81.9368389
Harlem|GA|Georgia|COLUMBIA|Pumpkin Center|33.4806264|-82.3150464
Blythe|GA|Georgia|RICHMOND|Blythe|33.2979349|-82.2062749
Valdosta|GA|Georgia|LOWNDES|Valdosta|30.8327022|-83.2784851
Bremen|GA|Georgia|HARALSON|Bremen|33.7212179|-85.1455036
Gainesville|GA|Georgia|HALL|Westside|34.2849888|-83.8409563
Meansville|GA|Georgia|PIKE|Meansville|33.0492923|-84.3068648
Metter|GA|Georgia|CANDLER|Excelsior|32.3952068|-82.0427203
Clarkston|GA|Georgia|DEKALB|Clarkston|33.8095487|-84.23964339999999
Trion|GA|Georgia|CHATTOOGA|Trion|34.5439735|-85.31051110000001
Covington|GA|Georgia|NEWTON|Covington|33.5967815|-83.8601827
Ellaville|GA|Georgia|SCHLEY|Ellaville|32.2382139|-84.30907979999999
Kingston|GA|Georgia|BARTOW|Euharlee|34.237039|-84.94410979999999
Macon|GA|Georgia|BIBB|Macon|32.8406946|-83.6324022
Appling|GA|Georgia|COLUMBIA|Appling|33.54609000000001|-82.3163154
Swainsboro|GA|Georgia|EMANUEL|Summertown|32.7459918|-82.2762358
Bainbridge|GA|Georgia|DECATUR|Bdge|30.8918492|-84.5798125
Byron|GA|Georgia|PEACH|Bryon|32.6537561|-83.7596295
Crawford|GA|Georgia|OGLETHORPE|Crawford|33.8828954|-83.154596
Oglethorpe|GA|Georgia|MACON|Ogelthorpe|32.293769|-84.0610191
Varnell|GA|Georgia|WHITFIELD|Varnell|34.9011886|-84.9738349
Cairo|GA|Georgia|GRADY|Cairo|30.8774132|-84.2012897
Oglethorpe|GA|Georgia|MACON|Olgethorpe|32.293769|-84.0610191
Stillmore|GA|Georgia|EMANUEL|Stillmore|32.442115|-82.21512330000002
Uvalda|GA|Georgia|MONTGOMERY|Uvalda|32.0357429|-82.50818679999999
Swainsboro|GA|Georgia|EMANUEL|Lexsy|32.4779753|-82.3165133
Hinesville|GA|Georgia|LIBERTY|Ft Stewart|31.8690667|-81.6089873
Mershon|GA|Georgia|PIERCE|Mershon|31.4641009|-82.25734609999999
Sparta|GA|Georgia|HANCOCK|Sparta|33.2757006|-82.97625889999999
Siloam|GA|Georgia|GREENE|Siloam|33.5367968|-83.0809864
Rocky Face|GA|Georgia|WHITFIELD|Rocky Face|34.805079|-85.02744709999999
Graysville|GA|Georgia|CATOOSA|Graysville|34.9833978|-85.1481234
Savannah|GA|Georgia|CHATHAM|Hunter Army Air Field|32.0257862|-81.13297779999999
Swainsboro|GA|Georgia|EMANUEL|Covena|32.5973856|-82.33373759999999
Macon|GA|Georgia|BIBB|Mercer University|32.8288186|-83.64977689999999
Rupert|GA|Georgia|TAYLOR|Rupert|32.4404274|-84.279915
Junction City|GA|Georgia|TALBOT|Junction City|32.6034735|-84.4593646
Jeffersonville|GA|Georgia|TWIGGS|Jeffersonville|32.687646|-83.3465561
Greensboro|GA|Georgia|GREENE|Greensboro|33.5756831|-83.18237890000002
Hampton|GA|Georgia|HENRY|Hampton|33.3870578|-84.2829784
Culloden|GA|Georgia|MONROE|Culloden|32.86319050000001|-84.0938017
Gay|GA|Georgia|MERIWETHER|Gay|33.0937361|-84.57381509999999
Mountain City|GA|Georgia|RABUN|Mountain City|34.9181473|-83.38543589999999
Brunswick|GA|Georgia|GLYNN|Altama|31.1959834|-81.4851961
Fitzgerald|GA|Georgia|BEN HILL|Fitzgerald|31.7149082|-83.25265449999999
Brooklet|GA|Georgia|BULLOCH|Denmark|32.3797263|-81.6642044
Peachtree City|GA|Georgia|FAYETTE|Fayetteville|33.4487257|-84.4549262
Guyton|GA|Georgia|EFFINGHAM|Guyton|32.3421597|-81.3921781
Forest Park|GA|Georgia|CLAYTON|Forest|33.6220542|-84.36909179999999
Brunswick|GA|Georgia|GLYNN|Thalman|31.27371359999999|-81.6555103
Red Oak|GA|Georgia|FULTON|Red Oak|33.613011|-84.4999265
Atlanta|GA|Georgia|FULTON|Newgistics|33.593707|-84.50180300000001
Port Wentworth|GA|Georgia|CHATHAM|Savannah|32.149092|-81.163168
Macon|GA|Georgia|BIBB|Macon Brm|32.8406946|-83.6324022
Crandall|GA|Georgia|MURRAY|Crandall|34.8667459|-84.7454939
Douglas|GA|Georgia|COFFEE|Douglas|31.5088073|-82.8498654
Dillard|GA|Georgia|RABUN|Sky Valley|34.9875902|-83.33321029999999
Augusta|GA|Georgia|RICHMOND|Augusta|33.4734978|-82.0105148
Scottdale|GA|Georgia|DEKALB|Scottdale|33.7898269|-84.26408889999999
Lexington|GA|Georgia|OGLETHORPE|Lexington|33.8698404|-83.111817
Buford|GA|Georgia|GWINNETT|Sugar Hill|34.1064895|-84.0335197
Mystic|GA|Georgia|IRWIN|Mystic|31.6221314|-83.3357132
Shellman|GA|Georgia|RANDOLPH|Shellman|31.7562765|-84.6151965
Suwanee|GA|Georgia|GWINNETT|Johns Creek|34.0514898|-84.0712997
Bowdon Junction|GA|Georgia|CARROLL|Bowdon Jct|33.6466038|-85.1620968
Dexter|GA|Georgia|LAURENS|Dexter|32.4323909|-83.0612596
Lake Park|GA|Georgia|LOWNDES|Lake Park|30.6846637|-83.1828732
Homerville|GA|Georgia|CLINCH|Cogdell|31.0365983|-82.74708489999999
Fowlstown|GA|Georgia|DECATUR|Fowlstown|30.8026909|-84.5471354
Meigs|GA|Georgia|THOMAS|Meigs|31.0724085|-84.0890659
Felton|GA|Georgia|HARALSON|Felton|33.8881586|-85.2235618
East Dublin|GA|Georgia|LAURENS|East Dublin|32.548222|-82.87180839999999
Atlanta|GA|Georgia|DEKALB|Sandy Springs|33.9304352|-84.3733147
Kingston|GA|Georgia|BARTOW|Kingston|34.237039|-84.94410979999999
Rydal|GA|Georgia|BARTOW|Rydal|34.3353707|-84.71549069999999
East Ellijay|GA|Georgia|GILMER|East Ellijay|34.6839746|-84.4727049
Nicholls|GA|Georgia|COFFEE|Bickley|31.4300278|-82.6085236
Cave Spring|GA|Georgia|FLOYD|Cave Spring|34.1075975|-85.33634339999999
Hiawassee|GA|Georgia|TOWNS|Hiawassee|34.9492586|-83.7573948
Moultrie|GA|Georgia|COLQUITT|Moultrie Municipal Airport|31.0853077|-83.8049755
Lindale|GA|Georgia|FLOYD|Lindale|34.1867623|-85.1746725
Greenville|GA|Georgia|MERIWETHER|Stovall|33.021775|-84.72568559999999
Climax|GA|Georgia|DECATUR|Climax|30.8760231|-84.4312983
Armuchee|GA|Georgia|FLOYD|Armuchee|34.3889785|-85.1818955
Lincolnton|GA|Georgia|LINCOLN|Leathersville|33.7424333|-82.4495821
Port Wentworth|GA|Georgia|CHATHAM|Prt Wentworth|32.149092|-81.163168
Conyers|GA|Georgia|ROCKDALE|Conyers|33.6676103|-84.01769039999999
Lagrange|GA|Georgia|TROUP|Mountville|33.0429466|-85.0145318
Marietta|GA|Georgia|COBB|Mreta|33.9140801|-84.4660301
Springfield|GA|Georgia|EFFINGHAM|Springfield|32.3642241|-81.30418
Townsend|GA|Georgia|MCINTOSH|Townsend|31.5413343|-81.5230042
Waverly|GA|Georgia|CAMDEN|Waverly|31.0947092|-81.7245535
Kings Bay|GA|Georgia|CAMDEN|Kings Bay|30.801543|-81.5623849
Gillsville|GA|Georgia|HALL|Gillsville|34.3078817|-83.6335036
Experiment|GA|Georgia|SPALDING|Experiment|33.278776|-84.2752831
Thomasville|GA|Georgia|THOMAS|Metcalf|30.8365815|-83.9787808
Atlanta|GA|Georgia|FULTON|Lenox Sq Finance|33.8475787|-84.3631513
Savannah|GA|Georgia|CHATHAM|Wilmington Island|32.0035477|-80.97372299999999
West Point|GA|Georgia|TROUP|West Point|32.8779056|-85.18327459999999
Blue Ridge|GA|Georgia|FANNIN|Blue Ridge|34.8639719|-84.32408699999999
Commerce|GA|Georgia|JACKSON|Commerce|34.203997|-83.4571057
Tyrone|GA|Georgia|FAYETTE|Tyrone|33.4712253|-84.5971524
Flowery Branch|GA|Georgia|HALL|Flowery Br|34.1764294|-83.9115234
Talbotton|GA|Georgia|TALBOT|Talbotton|32.6776372|-84.5393664
Louisville|GA|Georgia|JEFFERSON|Grange|33.050947|-82.521113
Macon|GA|Georgia|BIBB|Usps Official Mail|32.8371548|-83.62546069999999
Knoxville|GA|Georgia|CRAWFORD|Knoxville|32.7243072|-83.9976875
Weston|GA|Georgia|WEBSTER|Weston|31.9759931|-84.6149186
Box Springs|GA|Georgia|TALBOT|Box Springs|32.5326403|-84.6610372
Senoia|GA|Georgia|COWETA|Senoia|33.3023411|-84.5538165
Fort Benning|GA|Georgia|MUSCOGEE|Columbus|32.3912672|-84.82290739999999
Bartow|GA|Georgia|JEFFERSON|Bartow|32.8787666|-82.4737399
Funston|GA|Georgia|COLQUITT|Funston|31.1999071|-83.8735088
Tate|GA|Georgia|PICKENS|Tate|34.4184253|-84.38270159999999
Atlanta|GA|Georgia|DEKALB|Embry Hls|33.8791441|-84.25533329999999
Cleveland|GA|Georgia|WHITE|Cleveland|34.5931601|-83.7632095
Claxton|GA|Georgia|EVANS|Claxton|32.1615814|-81.9040047
Matthews|GA|Georgia|JEFFERSON|Noah|33.2202025|-82.27581239999999
Albany|GA|Georgia|DOUGHERTY|Albany|31.5785074|-84.15574099999999
Mableton|GA|Georgia|COBB|Mableton|33.8187167|-84.5824329
Dalton|GA|Georgia|WHITFIELD|Dalton|34.7698021|-84.9702228
Allentown|GA|Georgia|WILKINSON|Allentown|32.5932119|-83.2257127
Duluth|GA|Georgia|FULTON|State Farm Insurance Co|34.0019355|-84.1457895
Augusta|GA|Georgia|RICHMOND|Ft Gordon|33.420972|-82.1620645
Blackshear|GA|Georgia|PIERCE|Jot Em Down Store|31.3019725|-82.24562399999999
Kennesaw|GA|Georgia|COBB|Barrett Parkway|33.9948017|-84.5950761
Saint George|GA|Georgia|CHARLTON|Saint George|30.5210686|-82.03761349999999
Bostwick|GA|Georgia|MORGAN|Bostwick|33.7373442|-83.5143312
Vienna|GA|Georgia|DOOLY|Vienna|32.0905286|-83.79757839999999
Sunny Side|GA|Georgia|SPALDING|Sunny Side|33.3406695|-84.2907566
Powder Springs|GA|Georgia|COBB|Powder Springs|33.8595491|-84.683824
Chickamauga|GA|Georgia|WALKER|Chickamauga|34.8711879|-85.2907896
Norwood|GA|Georgia|WARREN|Barnett|33.5070378|-82.8075771
Atlanta|GA|Georgia|DEKALB|North Atlanta|33.8651033|-84.3365917
Pine Lake|GA|Georgia|DEKALB|Pine Lake|33.7937162|-84.2060309
Kennesaw|GA|Georgia|COBB|Namg|34.0234337|-84.6154897
Byromville|GA|Georgia|DOOLY|Byromville|32.2021071|-83.9085132
Folkston|GA|Georgia|CHARLTON|Homeland|30.8560651|-82.02094919999999
Gibson|GA|Georgia|GLASCOCK|Edge Hill|33.1834447|-82.5622472
Aragon|GA|Georgia|POLK|Aragon|34.0456549|-85.0560579
Eden|GA|Georgia|EFFINGHAM|Eden|32.173813|-81.3906678
Lithonia|GA|Georgia|DEKALB|Lithonia|33.7123305|-84.1051939
Arnoldsville|GA|Georgia|OGLETHORPE|Arnoldsville|33.9051167|-83.21681989999999
Thomasville|GA|Georgia|THOMAS|Thomasville|30.8365815|-83.9787808
Mount Airy|GA|Georgia|HABERSHAM|Mount Airy|34.5187106|-83.5007265
Hephzibah|GA|Georgia|RICHMOND|Hephzibah|33.3140311|-82.0967857
Tennga|GA|Georgia|MURRAY|Tennga|34.9867435|-84.7385496
Decatur|GA|Georgia|DEKALB|Vista Grove|33.8254849|-84.28992450000001
Nahunta|GA|Georgia|BRANTLEY|Nahunta|31.20439|-81.98122599999999
Norcross|GA|Georgia|GWINNETT|Rockbridge|33.8895772|-84.17565220000002
Millen|GA|Georgia|JENKINS|Emmalane|32.8040512|-81.9492812
Augusta|GA|Georgia|RICHMOND|Fort Gordon|33.420972|-82.1620645
Martin|GA|Georgia|STEPHENS|Avalon|34.4846048|-83.2198061
Ludowici|GA|Georgia|LONG|Elim|31.7079919|-81.7423357
Lilburn|GA|Georgia|GWINNETT|Lilburn|33.8901036|-84.14297189999999
Shady Dale|GA|Georgia|JASPER|Kelly|33.4016102|-83.61853719999999
Wildwood|GA|Georgia|DADE|Wildwood|34.9634096|-85.4110711
Millen|GA|Georgia|JENKINS|Butts|32.8040512|-81.9492812
Bristol|GA|Georgia|PIERCE|Bristol|31.4485465|-82.21456649999999
Duluth|GA|Georgia|GWINNETT|Primerica Financial Services|33.9978887|-84.13923779999999
Hillsboro|GA|Georgia|JASPER|Hillsboro|33.1798525|-83.6410056
Smithville|GA|Georgia|LEE|Smithville|31.9004451|-84.2518549
Franklin|GA|Georgia|HEARD|Centralhatchee|33.3690045|-85.103554
The Rock|GA|Georgia|UPSON|The Rock|32.9638895|-84.241153
Toccoa Falls|GA|Georgia|STEPHENS|Toccoa Falls|34.5962723|-83.3598841
Atlanta|GA|Georgia|DEKALB|Perimeter Center Finance|33.9258773|-84.33658
Calvary|GA|Georgia|GRADY|Calvary|30.7268608|-84.3496275
Appling|GA|Georgia|COLUMBIA|Leah|33.54609000000001|-82.3163154
Bowman|GA|Georgia|ELBERT|Bowman|34.2048295|-83.0307002
Calhoun|GA|Georgia|GORDON|Calhoun|34.502587|-84.9510542
Sargent|GA|Georgia|COWETA|Sargent|33.4323367|-84.8693818
Tiger|GA|Georgia|RABUN|Tiger|34.8470372|-83.4329398
Collins|GA|Georgia|TATTNALL|Collins|32.1813013|-82.1090083
Americus|GA|Georgia|SUMTER|Americus|32.0723861|-84.23268759999999
Marietta|GA|Georgia|COBB|Atlanta Naval Air Station|33.927878|-84.519196
Newnan|GA|Georgia|COWETA|Shenandoah|33.3853872|-84.7376067
Baxley|GA|Georgia|APPLING|Graham|31.7688995|-82.35683399999999
Midville|GA|Georgia|BURKE|Colemans Lake|32.8190456|-82.2348455
Swainsboro|GA|Georgia|EMANUEL|Oak Park|32.4052471|-82.304333
Suches|GA|Georgia|UNION|Suches|34.6889792|-84.0221356
Morgan|GA|Georgia|CALHOUN|Morgan|31.5376731|-84.5993601
Swainsboro|GA|Georgia|EMANUEL|Blundale|32.5973856|-82.33373759999999
Mc Rae|GA|Georgia|TELFAIR|Mc Rae|32.0679541|-82.9006993
Warwick|GA|Georgia|WORTH|Warwick|31.8310072|-83.9187886
Bowersville|GA|Georgia|HART|Bowersville|34.3728819|-83.0826491
Hartsfield|GA|Georgia|COLQUITT|Hartsfield|31.21685069999999|-83.9760101
Coolidge|GA|Georgia|THOMAS|Coolidge|31.0112991|-83.86628209999999
Atlanta|GA|Georgia|FULTON|Little Five Points Pstl Str|33.7643869|-84.34960400000001
Winterville|GA|Georgia|CLARKE|Winterville|33.9670589|-83.2782101
Vidalia|GA|Georgia|TOOMBS|Kibbee|32.28768|-82.52513200000001
Dixie|GA|Georgia|BROOKS|Dixie|30.7835292|-83.6665503
Sale City|GA|Georgia|MITCHELL|Sale City|31.2643494|-84.0212897
Warrenton|GA|Georgia|WARREN|Warrenton|33.40708370000001|-82.6620781
Lincolnton|GA|Georgia|LINCOLN|Agnes|33.7923477|-82.479018
